Date,Open,High,Low,Close,Volume
2018-08-17,251.9442,253.4798,251.5358,253.036,65618500
2018-08-20,253.4888,253.8438,253.0361,253.5775,39807500
2018-08-21,254.0924,255.0333,253.613,254.1723,67272000
2018-08-22,253.764,254.5451,253.4977,254.0214,44993300
2018-08-23,253.8437,254.7048,253.3644,253.684,49204900
2018-08-24,254.261,255.3528,254.2078,255.2108,57487400
2018-08-27,256.4092,257.3323,256.2494,257.2258,57072400
2018-08-28,257.6874,257.7939,256.8885,257.3501,46943500
2018-08-29,257.5632,258.9657,257.3235,258.7349,61485500
2018-08-30,258.2556,258.6284,257.0927,257.6874,61229500
2018-08-31,257.2791,258.1401,256.7909,257.6963,66140800
2018-09-04,257.2791,257.6076,256.2494,257.2525,57594400
2018-09-05,256.8974,257.1016,255.5482,256.5601,72452400
2018-09-06,256.6666,256.9684,254.7582,255.7879,65909900
2018-09-07,254.7405,256.2673,254.5008,255.2908,73524800
2018-09-10,256.3026,256.5689,255.5393,255.7345,50210900
2018-09-11,255.0865,257.0216,254.7404,256.5778,50530500
2018-09-12,256.5867,257.2435,255.8499,256.6399,59810800
2018-09-13,257.7052,258.3443,257.4212,258.1579,51034200
2018-09-14,258.362,258.5484,257.4211,258.2023,55079900
2018-09-17,258.149,258.1845,256.5601,256.8353,68244000
2018-09-18,257.0483,258.8236,257.0217,258.2289,61930400
2018-09-19,258.2822,258.9213,258.1579,258.5041,49080600
2018-09-20,259.7645,260.9185,258.5218,260.5989,100360600
2018-09-21,261.3417,261.4576,260.2003,260.3608,105479700
2018-09-24,259.7813,259.9239,258.9163,259.4959,53409600
2018-09-25,259.9506,260.0576,259.0144,259.2551,44370000
2018-09-26,259.3978,260.5837,258.0603,258.4794,79739700
2018-09-27,258.952,260.2895,258.6756,259.2017,59249500
2018-09-28,258.5775,259.7277,258.5418,259.2284,70091400
2018-10-01,260.4678,261.199,259.4603,260.129,62078900
2018-10-02,259.9774,260.6907,259.6029,259.9774,47258200
2018-10-03,261.0296,261.4487,259.7635,260.1201,64694600
2018-10-04,259.6386,259.6921,256.4999,258.0871,111545900
2018-10-05,258.31,258.8271,255.2159,256.6425,105951700
2018-10-08,255.9559,256.9992,254.5738,256.6425,87742200
2018-10-09,256.2591,257.5699,255.7063,256.268,74339000
2018-10-10,255.7598,255.8311,247.7793,248.1538,214731000
2018-10-11,247.0659,248.6888,241.0738,242.6878,274840500
2018-10-12,246.7895,247.0749,242.8661,246.0584,183186500
2018-10-15,245.7016,247.0302,244.587,244.6762,102263700
2018-10-16,246.6379,250.4008,246.1653,250.0263,118255800
2018-10-17,250.062,250.6951,247.4939,250.0709,110626000
2018-10-18,249.1346,249.7321,245.1845,246.4596,134557500
2018-10-19,247.1105,249.0454,245.6303,246.3258,139901600
2018-10-22,246.9947,247.3157,244.6853,245.2203,82415800
2018-10-23,241.6001,245.0954,239.5135,243.9719,146352700
2018-10-24,243.7221,244.1056,236.027,236.5798,177806700
2018-10-25,238.4167,242.3668,237.3913,240.8242,138061500
2018-10-26,237.1148,241.6445,233.878,236.5887,201574600
2018-10-29,239.6828,240.9758,231.7023,235.2779,160749100
2018-10-30,235.1086,239.0765,234.6181,238.7644,157116000
2018-10-31,241.3325,243.633,240.8599,241.3147,128296300
2018-11-01,242.1796,244.0789,241.0917,243.8827,99495000
2018-11-02,244.9883,245.4164,240.3873,242.4382,122634100
2018-11-05,242.9285,244.3285,241.9566,243.7756,65622500
2018-11-06,243.7132,245.4787,243.6508,245.3182,60085900
2018-11-07,247.494,250.6505,247.0659,250.5703,102752100
2018-11-08,249.7677,250.7575,248.9741,250.1155,65584900
2018-11-09,248.8047,248.992,246.2634,247.6723,98812600
2018-11-12,247.1641,247.4048,242.5273,243.0445,99673600
2018-11-13,243.5082,245.5055,241.8675,242.5898,98176600
2018-11-14,244.4623,244.8635,239.3708,240.9313,125335900
2018-11-15,239.665,243.9094,238.0868,243.4457,135101400
2018-11-16,242.349,244.9884,241.8318,244.0789,126668000
2018-11-19,243.4725,243.7667,239.0319,239.9503,103061700
2018-11-20,236.6155,238.0779,234.6449,235.5098,136021300
2018-11-21,237.0613,238.2116,236.3034,236.3123,75563700
2018-11-23,234.6716,236.134,234.5736,234.7341,42807900
2018-11-26,236.99,238.7466,236.5977,238.5237,79981400
2018-11-27,237.4893,239.3262,236.883,239.3262,75502400
2018-11-28,240.3963,244.8368,239.2638,244.8368,127629600
2018-11-29,244.0609,245.7016,242.9196,244.3017,82346400
2018-11-30,244.1501,246.3526,243.8291,245.7908,98204200
2018-12-03,249.9193,250.0263,247.4494,249.0455,103176300
2018-12-04,248.2162,248.6442,240.6637,240.9758,177986000
2018-12-06,237.1148,240.7261,234.0117,240.6101,204185400
2018-12-07,240.2714,241.8408,234.1813,235.0195,161018900
2018-12-10,234.8411,236.4372,230.6056,235.4653,151445900
2018-12-11,238.6664,238.8536,234.0475,235.5188,121504400
2018-12-12,238.4969,239.8611,236.6243,236.7046,97976700
2018-12-13,237.6498,238.5147,235.5098,236.6244,96662700
2018-12-14,234.4755,235.4296,231.7024,232.2552,116961100
2018-12-17,231.3011,232.4157,226.067,227.6987,165492300
2018-12-18,229.3394,230.0082,225.844,227.449,134515100
2018-12-19,227.5293,231.3011,222.3398,224.0429,214992800
2018-12-20,222.7945,224.3639,218.1489,220.3959,252053400
2018-12-21,221.2972,223.961,215.2343,215.8801,255345600
2018-12-24,214.3913,216.0057,210.1131,210.1759,147311600
2018-12-26,211.6378,220.795,209.6557,220.795,218485400
2018-12-27,217.5572,222.6874,214.3195,222.4901,186267300
2018-12-28,223.8444,225.4767,221.0371,222.2031,153100200
2018-12-31,223.8265,224.3915,221.952,224.1494,144299400
2019-01-02,220.6156,225.3063,220.5887,224.3825,126925200
2019-01-03,222.6336,222.9385,218.5438,219.0281,144140700
2019-01-04,222.0596,227.0104,221.6829,226.3647,142628800
2019-01-07,226.6337,229.5576,225.7369,228.1495,103139100
2019-01-08,230.3379,230.7773,227.8086,230.293,102512600
2019-01-09,231.0015,232.2123,229.7728,231.3693,95006600
2019-01-10,229.8356,232.4366,229.154,232.1855,96823900
2019-01-11,231.1091,232.302,230.5262,232.2751,73858100
2019-01-14,230.3737,231.6653,229.9702,230.8581,70908200
2019-01-15,231.2347,233.8177,231.2257,233.5038,85208300
2019-01-16,233.9343,234.9568,233.7281,234.0689,77636700
2019-01-17,233.199,236.7058,233.1541,235.8448,96118400
2019-01-18,237.6565,239.4502,235.8806,238.9838,127900300
2019-01-22,237.5129,237.7281,234.1406,235.755,115531200
2019-01-23,236.7865,237.486,233.7819,236.2483,86030300
2019-01-24,236.069,236.9569,235.0555,236.3739,59204100
2019-01-25,238.2214,239.1991,236.4725,238.3739,96883400
2019-01-28,236.2304,236.625,234.7953,236.5622,85613700
2019-01-29,236.7057,237.2708,235.4142,236.2483,66136300
2019-01-30,237.7641,240.8314,237.0017,239.9883,92473700
2019-01-31,239.9255,242.5803,239.7103,242.096,104012100
2019-02-01,242.2933,243.2351,241.4234,242.2126,85782500
2019-02-04,242.2575,243.9795,241.5848,243.9167,60744800
2019-02-05,244.3472,245.2441,243.845,244.9392,79552800
2019-02-06,244.6611,245.1544,243.8808,244.6163,58347800
2019-02-07,243.0019,243.549,240.6252,242.2844,95482000
2019-02-08,241.0377,242.679,240.2126,242.5804,75788900
2019-02-11,243.2351,243.4952,242.1857,242.7149,68021400
2019-02-12,244.3292,246.2127,244.2575,245.836,72270200
2019-02-13,246.6701,247.4773,246.2486,246.6342,65277200
2019-02-14,245.549,247.2172,244.7328,246.0871,83234400
2019-02-15,247.8628,248.8046,247.6566,248.7687,97088700
2019-02-19,247.9706,249.854,247.9616,249.1993,59120800
2019-02-20,249.1634,250.159,248.6611,249.7015,76610800
2019-02-21,249.0649,249.4236,247.8541,248.8138,64214700
2019-02-22,249.4325,250.5536,248.7957,250.3563,78114600
2019-02-25,251.7824,252.3026,250.6164,250.6971,69030700
2019-02-26,250.3473,251.3967,250.141,250.5177,56844100
2019-02-27,249.8002,250.7598,248.8674,250.4101,56921600
2019-02-28,250.1949,250.6344,249.6209,249.9438,69268300
2019-03-01,251.5223,251.9169,250.0694,251.5044,78880500
2019-03-04,252.5626,252.8048,248.2935,250.5895,106494600
2019-03-05,250.715,250.9123,249.7015,250.2486,59114600
2019-03-06,250.3653,250.3742,248.4101,248.7329,75039800
2019-03-07,248.2846,248.4281,245.8092,246.6523,94885100
2019-03-08,244.7956,246.3293,244.3293,246.1589,85795800
2019-03-11,246.8764,249.8899,246.8494,249.7284,65098900
2019-03-12,250.2845,251.1904,250.0962,250.6702,79667500
2019-03-13,251.5581,253.2622,251.3966,252.3294,80639200
2019-03-14,252.3564,252.7779,251.7286,252.168,67518400
2019-03-15,252.7202,254.2246,252.531,253.4138,81309000
2019-03-18,253.63,254.63,253.4048,254.3327,62199800
2019-03-19,255.3957,256.1614,253.5039,254.3958,90268100
2019-03-20,254.1796,255.3867,252.5221,253.6301,84609200
2019-03-21,252.8103,256.9001,252.7653,256.4948,79550400
2019-03-22,255.1345,255.657,251.4951,251.5582,122659300
2019-03-25,251.2158,252.4049,250.1078,251.369,85575200
2019-03-26,253.1256,254.1976,251.8374,253.2427,68125900
2019-03-27,253.2337,253.8193,250.3691,251.9185,72224700
2019-03-28,252.5491,253.3238,251.3961,252.8734,56238500
2019-03-29,254.3867,254.7921,253.2607,254.4678,82186800
2019-04-01,256.4677,257.7829,256.1974,257.4856,77617900
2019-04-02,257.6748,257.846,256.819,257.6118,40070400
2019-04-03,258.8279,259.2243,257.4136,258.0172,68243200
2019-04-04,258.3414,258.9539,257.6477,258.7017,48997500
2019-04-05,259.3684,260.008,259.0802,259.954,58621700
2019-04-08,259.5305,260.2602,258.8729,260.1521,53566300
2019-04-09,259.1882,259.5125,258.2694,258.8188,66142300
2019-04-10,259.2332,259.7918,258.8189,259.7017,52601500
2019-04-11,260.1881,260.1971,259.0621,259.6296,55093100
2019-04-12,261.2422,261.6656,259.6747,261.3863,69727800
2019-04-15,261.4584,261.5575,260.4134,261.2152,49596700
2019-04-16,262.098,262.152,260.7918,261.3863,52153200
2019-04-17,262.5033,262.5303,260.3322,260.7466,58268300
2019-04-18,261.3322,261.5303,260.0349,261.2601,68708500
2019-04-22,260.4944,261.6385,260.4043,261.4853,40160100
2019-04-23,261.8547,264.0707,261.6205,263.8365,52246600
2019-04-24,263.7555,264.0888,263.1069,263.251,50392900
2019-04-25,263.1518,263.7464,261.8997,263.0888,57770900
2019-04-26,263.1339,264.386,262.3591,264.314,50916400
2019-04-29,264.4041,265.2509,264.314,264.7284,57197700
2019-04-30,264.386,265.1517,262.9717,264.8634,81111700
2019-05-01,265.4941,265.7013,262.8637,262.8727,71671900
2019-05-02,262.7555,263.6744,260.8097,262.3051,65030200
2019-05-03,263.7825,265.1517,262.4132,264.8725,56543700
2019-05-06,260.5665,264.2238,260.2512,263.7824,107198100
2019-05-07,261.3773,261.9718,257.4676,259.3774,144729900
2019-05-08,259.0171,260.7287,258.4226,259.0171,91568300
2019-05-09,256.9452,258.8369,255.2065,258.2333,103471100
2019-05-10,257.2965,260.2872,254.3057,259.5305,112429300
2019-05-13,254.4139,255.3777,252.1708,253.0085,127290500
2019-05-14,254.0265,256.8281,253.9004,255.2966,77003200
2019-05-15,253.6661,257.4316,253.4589,256.792,73956400
2019-05-16,257.4946,260.5304,257.4226,259.1702,76749600
2019-05-17,256.8641,259.981,256.8461,257.4947,100353000
2019-05-20,255.8912,257.6028,255.0444,255.7921,62877600
2019-05-21,257.4857,258.4766,257.2334,258.0983,46847100
2019-05-22,257.1433,258.2604,256.828,257.3055,49482500
2019-05-23,255.0804,255.1254,252.7473,254.1616,98733800
2019-05-24,255.6028,256.0172,254.1165,254.738,55268100
2019-05-28,255.0174,255.9723,252.3509,252.3689,70029400
2019-05-29,251.2518,251.6572,249.27,250.6753,104972900
2019-05-30,251.4319,252.2697,250.2609,251.3599,62523800
2019-05-31,248.8105,249.6393,247.9457,247.9727,86862800
2019-06-03,248.0089,249.1259,246.0091,247.3423,96428000
2019-06-04,249.6393,252.8463,249.1889,252.7112,77231900
2019-06-05,254.3326,254.9272,252.522,254.9002,71169700
2019-06-06,255.1975,257.2334,254.5489,256.5578,69430400
2019-06-07,257.5757,260.2062,257.4046,259.1252,74272200
2019-06-10,260.6747,261.9809,260.2242,260.3143,60799100
2019-06-11,262.134,262.5033,259.6026,260.2512,58641300
2019-06-12,260.017,260.5755,259.2783,259.7918,47096300
2019-06-13,260.7017,261.2242,259.999,260.8638,48945200
2019-06-14,260.5755,261.179,259.8098,260.5755,52324700
2019-06-17,260.8097,261.4403,260.5034,260.6746,39205700
2019-06-18,262.4943,264.4581,262.1339,263.4041,85434800
2019-06-19,263.5393,264.5302,262.5664,263.9987,78674400
2019-06-20,266.683,266.9263,264.0616,266.5209,116570000
2019-06-21,266.2513,267.5095,265.9164,266.1336,83309500
2019-06-24,266.3418,266.6586,265.6538,265.8077,47582700
2019-06-25,265.8621,265.8892,263.0921,263.2007,82028700
2019-06-26,264.0968,264.6038,262.8295,262.9382,51584900
2019-06-27,263.6986,264.3775,263.3184,263.8706,40355200
2019-06-28,264.8482,265.7262,264.3322,265.2284,59350900
2019-07-01,268.5595,268.7768,266.4322,267.6362,78705600
2019-07-02,267.5909,268.3875,266.7491,268.3332,61504500
2019-07-03,269.0122,270.4967,268.8673,270.4786,40898900
2019-07-05,269.2475,270.3338,267.953,270.1708,51677300
2019-07-08,268.8583,269.9899,268.1432,268.6863,45841800
2019-07-09,267.5276,269.3199,267.4733,269.0212,41101300
2019-07-10,270.0894,271.2572,269.5554,270.3067,58448500
2019-07-11,270.9493,271.1846,269.9354,270.9402,50826100
2019-07-12,271.4291,272.2257,271.1214,272.1533,40326000
2019-07-15,272.5878,272.5878,271.7369,272.2438,33900000
2019-07-16,272.1533,272.3615,271.058,271.3657,36650100
2019-07-17,271.3386,271.5016,269.5191,269.5191,36036300
2019-07-18,269.0213,270.886,268.5777,270.5058,51392600
2019-07-19,271.6011,271.6282,268.8311,269.0031,58678600
2019-07-22,269.4013,270.207,268.8853,269.6638,43638100
2019-07-23,270.7864,271.592,269.9536,271.592,44564500
2019-07-24,270.8316,272.8684,270.7411,272.8684,47213200
2019-07-25,272.4158,272.4701,270.7593,271.5649,55394100
2019-07-26,272.2528,273.5835,272.1261,273.3843,45084100
2019-07-29,273.2667,273.3844,272.3343,272.8865,38126500
2019-07-30,271.4834,272.624,271.1032,272.2166,45849000
2019-07-31,272.4611,272.6512,267.2199,269.2385,104245200
2019-08-01,269.3924,272.3524,266.0974,266.894,142646600
2019-08-02,265.9978,266.2422,263.3274,264.8844,116749700
2019-08-05,260.7837,260.8923,255.0175,256.9185,178745400
2019-08-06,258.8103,260.7384,257.3348,260.5212,120711700
2019-08-07,257.4435,261.4446,255.3072,260.6752,140572300
2019-08-08,262.1687,265.7896,261.6166,265.7896,87713900
2019-08-09,264.8483,265.4457,262.196,263.9793,93730000
2019-08-12,262.4765,263.9701,259.8152,260.7657,65527600
2019-08-13,260.4669,266.2694,260.1229,264.821,94299800
2019-08-14,260.7656,261.3721,256.8641,256.9908,135622100
2019-08-15,257.878,258.566,255.624,257.6698,99556600
2019-08-16,259.3264,261.9062,257.7241,261.4717,83018300
2019-08-19,264.4952,265.3009,263.8163,264.6219,53571800
2019-08-20,264.115,264.649,262.4675,262.5942,51596400
2019-08-21,264.7576,265.1016,264.0696,264.7304,49524700
2019-08-22,265.4366,266.0702,262.8748,264.649,51666400
2019-08-23,263.3456,265.0112,256.6017,257.8509,149161500
2019-08-26,260.0415,260.7023,258.5117,260.7023,72423800
2019-08-27,262.0963,262.4674,258.919,259.6794,66668900
2019-08-28,259.0186,261.6708,258.2129,261.5079,59696700
2019-08-29,264.0696,265.3732,263.0648,264.8481,57899400
2019-08-30,266.3327,266.3508,263.7981,264.7304,62901200
2019-09-03,263.0287,263.943,261.8519,263.1826,69101400
2019-09-04,265.3551,266.1879,264.6038,266.1698,46887300
2019-09-05,268.6591,270.5057,266.1336,269.5915,83258100
2019-09-06,269.9084,270.4425,269.2295,269.7997,49584300
2019-09-09,270.7865,270.877,268.9941,269.9356,51260300
2019-09-10,269.1751,269.9355,267.9169,269.8722,57947100
2019-09-11,270.1799,271.8727,269.5282,271.7912,68821100
2019-09-12,272.6963,273.7916,271.9359,272.7325,72908700
2019-09-13,273.1761,273.5292,272.1804,272.5515,62104800
2019-09-16,271.4201,272.5969,271.0671,271.7098,58191200
2019-09-17,271.5106,272.4882,271.3386,272.3977,41475500
2019-09-18,272.0084,272.6692,269.9717,272.5606,73375800
2019-09-19,272.9498,273.9456,272.2075,272.5424,76560500
2019-09-20,273.1464,273.4284,270.4637,271.2549,89565000
2019-09-23,270.591,271.9096,270.3363,271.1912,43476800
2019-09-24,272.2824,272.6734,268.0992,269.0631,94869400
2019-09-25,269.145,271.1002,267.6626,270.6546,71854000
2019-09-26,270.6637,270.8729,268.6813,270.0908,56179700
2019-09-27,270.8455,270.9547,267.0806,268.6357,84746600
2019-09-30,269.1542,270.591,269.1087,269.8817,51662400
2019-10-01,270.7637,271.4185,266.4532,266.6714,88242400
2019-10-02,265.0891,265.0982,260.6694,261.9608,122539500
2019-10-03,261.7335,264.1343,259.0144,264.107,85278800
2019-10-04,264.7618,267.9355,264.7072,267.6809,65091200
2019-10-07,266.8807,268.5085,266.2441,266.526,59610500
2019-10-08,264.6707,265.4074,262.3518,262.3882,95708100
2019-10-09,264.4071,265.8167,263.7796,264.88,62359400
2019-10-10,264.7981,267.5535,264.6344,266.6714,55296300
2019-10-11,269.4268,271.6731,269.3086,269.4359,98720400
2019-10-14,269.1177,269.7907,268.7904,269.1359,40394800
2019-10-15,270.1817,272.5462,270.0635,271.8004,46754500
2019-10-16,271.3367,272.0552,270.9275,271.364,48928200
2019-10-17,272.528,273.0372,271.4731,272.1642,45736600
2019-10-18,271.6277,272.2734,270.1181,270.9729,64304000
2019-10-21,272.2915,273.0099,271.855,272.8099,39048600
2019-10-22,273.3465,273.6375,271.8278,271.9187,48594700
2019-10-23,271.664,272.7644,271.4549,272.7098,34352200
2019-10-24,273.6466,273.7921,272.3279,273.1555,35453100
2019-10-25,272.5825,274.8197,272.528,274.274,45205400
2019-10-28,275.4926,276.3202,275.4654,275.82,42147000
2019-10-29,275.5472,276.6658,275.4199,275.7382,44284900
2019-10-30,275.9382,276.9568,274.6287,276.5839,49643900
2019-10-31,276.5747,276.5747,274.3922,275.8472,69053800
2019-11-01,277.2932,278.4482,277.1295,278.4027,71141500
2019-11-04,279.9577,280.0941,279.1484,279.5212,60606900
2019-11-05,279.7213,280.0214,278.921,279.212,42933200
2019-11-06,279.212,279.5485,278.3299,279.2757,46487100
2019-11-07,280.6125,281.5946,279.7849,280.2578,54272300
2019-11-08,279.9123,281.0036,279.2121,280.9491,49032100
2019-11-11,279.5667,280.5853,279.4303,280.4125,35797300
2019-11-12,280.7762,281.9038,280.2305,281.0035,46484600
2019-11-13,280.0124,281.4947,279.785,281.0945,53917700
2019-11-14,280.8125,281.5855,280.176,281.5037,51219900
2019-11-15,282.8405,283.5862,282.1493,283.5407,62023600
2019-11-18,283.3043,283.9864,282.8496,283.7499,49228000
2019-11-19,284.3501,284.3592,283.0224,283.6681,67804700
2019-11-20,283.077,283.5954,281.0581,282.6132,79406200
2019-11-21,282.7223,282.8315,281.3582,282.1585,54664700
2019-11-22,282.9042,283.0406,281.7766,282.786,44850200
2019-11-25,283.7135,284.9775,283.7135,284.9775,48647200
2019-11-26,285.014,285.8052,284.6957,285.6233,37569000
2019-11-27,286.1053,286.8965,285.8871,286.8965,44444600
2019-11-29,286.3326,286.5781,285.6051,285.8324,36592700
2019-12-02,286.087,286.1506,282.9768,283.4043,75767800
2019-12-03,280.6852,281.5855,279.3029,281.5037,73941700
2019-12-04,282.5496,283.8409,282.204,283.2407,49080000
2019-12-05,283.9409,283.9591,282.4404,283.7499,40709000
2019-12-06,285.6597,286.7418,285.6506,286.3417,48927000
2019-12-09,285.9507,286.6236,285.3686,285.4414,34838500
2019-12-10,285.3869,286.0507,284.4684,285.1232,52649800
2019-12-11,285.5778,286.1872,285.0413,285.9325,53429100
2019-12-12,285.9416,289.179,285.7052,288.397,96389600
2019-12-13,288.1605,289.7974,287.3875,288.5697,81503900
2019-12-16,290.2976,291.1433,288.506,290.5522,82749700
2019-12-17,290.9341,291.2342,290.534,290.6158,61097700
2019-12-18,291.0069,291.2343,290.5795,290.6341,48133000
2019-12-19,290.825,291.8981,290.5703,291.8253,85310500
2019-12-20,292.858,294.238,291.8802,293.1048,147142100
2019-12-23,293.8906,293.9454,293.4063,293.5525,52990000
2019-12-24,293.781,293.8267,293.2601,293.5617,20270000
2019-12-26,293.9455,295.1336,293.9364,295.1244,30911200
2019-12-27,295.8554,295.9103,294.5212,295.0512,42528800
2019-12-30,295.1335,295.2706,292.9402,293.4246,49729100
2019-12-31,292.922,294.3842,292.5747,294.1374,57077300
2020-01-02,295.6728,296.9065,294.7497,296.8882,59151200
2020-01-03,293.4977,295.7641,293.4429,294.6401,77709700
2020-01-06,292.8854,295.8463,292.7666,295.7641,55653900
2020-01-07,295.1976,295.6728,294.4848,294.9326,40496400
2020-01-08,295.1244,297.7198,294.8777,296.5044,68296000
2020-01-09,298.0671,298.588,297.4822,298.5149,48473300
2020-01-10,299.0997,299.2551,297.1898,297.6558,53029300
2020-01-13,298.2772,299.712,297.8477,299.7029,47086800
2020-01-14,299.2642,300.3152,298.6885,299.246,62832800
2020-01-15,299.1546,300.6807,299.0724,299.9222,72056600
2020-01-16,301.3022,302.4171,301.0737,302.4171,54050300
2020-01-17,303.1299,303.5685,302.3531,303.3584,95846000
2020-01-21,302.3988,303.5686,302.3257,302.7644,77742400
2020-01-22,303.6234,304.2722,302.6456,302.8009,48914900
2020-01-23,302.152,303.5594,301.0371,303.1481,51963000
2020-01-24,303.8061,303.8883,299.1636,300.4522,87578400
2020-01-27,295.2067,297.1166,294.8685,295.6362,84062500
2020-01-28,297.0619,299.6116,295.7276,298.7343,63834000
2020-01-29,300.0958,300.3243,298.2864,298.4874,53888900
2020-01-30,296.4221,299.6664,295.6728,299.4562,75491800
2020-01-31,298.8347,298.9901,293.1048,294.0186,113845600
2020-02-03,295.4991,298.0671,295.3803,296.2028,69083000
2020-02-04,299.8126,301.5855,299.4927,300.7173,62573200
2020-02-05,303.6508,304.4002,302.1886,304.19,65951100
2020-02-06,305.1496,305.4054,304.1351,305.2135,50359700
2020-02-07,304.1534,305.2227,303.0385,303.5869,64139400
2020-02-10,302.7004,305.9172,302.6639,305.8532,42070000
2020-02-11,307.2057,307.9916,305.8532,306.3832,54864500
2020-02-12,307.8181,308.5675,307.4526,308.3573,43992700
2020-02-13,306.9316,308.9969,306.6574,308.0282,54501900
2020-02-14,308.4395,308.6406,307.2423,308.5218,64582200
2020-02-18,307.5256,308.5857,306.3376,307.7267,57226200
2020-02-19,308.6953,309.8742,308.412,309.1979,48814700
2020-02-20,308.6497,309.4722,304.9394,307.9278,74163400
2020-02-21,306.5752,306.886,303.9341,304.7567,113788200
2020-02-24,295.3072,304.8297,293.5709,294.6493,161088400
2020-02-25,296.0382,296.6505,284.8433,285.7206,218913200
2020-02-26,287.1189,290.7104,283.9387,284.6697,194773800
2020-02-27,279.1499,284.7245,271.8847,271.8847,284353500
2020-02-28,263.8336,272.2321,260.9458,270.7425,384975800
2020-03-02,272.5245,282.5313,269.0975,282.4673,238703600
2020-03-03,282.8421,286.8082,271.9396,274.3796,300139100
2020-03-04,279.7531,286.1319,277.2034,285.9126,176613400
2020-03-05,278.7113,281.9007,274.1694,276.4084,186366800
2020-03-06,267.9003,273.0454,265.2318,271.8391,228667200
2020-03-09,251.5878,259.7121,249.8972,250.61,309417300
2020-03-10,260.1233,263.6691,249.9428,263.5777,276444100
2020-03-11,256.5226,257.6558,247.5484,250.7287,255316300
2020-03-12,233.9501,243.6919,226.3467,226.7397,392220700
2020-03-13,240.4294,248.0968,227.1144,246.1228,329566100
2020-03-16,220.4066,234.7726,216.9156,219.1911,297240000
2020-03-17,223.9341,234.1055,216.6506,231.0258,262070500
2020-03-18,215.9013,226.9773,208.3801,219.3283,327597100
2020-03-19,218.6428,226.0726,212.2184,219.7943,289322000
2020-03-20,222.9436,224.727,210.0467,210.3225,347158800
2020-03-23,209.7617,211.1314,200.6336,204.9449,326025200
2020-03-24,215.4885,224.3868,214.9186,223.5135,235494500
2020-03-25,225.0947,235.6476,220.3882,226.8596,299430300
2020-03-26,229.3691,241.5767,228.9371,240.1059,257632800
2020-03-27,232.8163,239.7474,230.7756,232.9542,224341200
2020-03-30,235.05,241.2365,233.0553,240.5195,171369500
2020-03-31,239.5175,242.0638,235.528,236.9345,194881100
2020-04-01,227.9535,236.8517,224.203,226.2713,189554600
2020-04-02,225.3888,232.2739,224.8373,231.4926,177660400
2020-04-03,230.509,232.8622,225.4164,228.1465,135561200
2020-04-06,237.0172,245.4375,228.1282,243.4703,188061200
2020-04-07,252.0652,252.819,243.4979,243.7185,201427200
2020-04-08,246.3199,253.7106,243.8288,251.8997,153774500
2020-04-09,255.163,258.4907,253.2234,255.733,189999200
2020-04-13,254.7587,255.0988,249.4914,253.3982,114839100
2020-04-14,258.2885,261.8919,253.2602,260.8715,134143400
2020-04-15,255.1538,261.0094,253.2142,255.3285,121775000
2020-04-16,256.6062,257.4151,253.49,256.5602,131798300
2020-04-17,262.3331,264.098,259.5938,263.4914,146684800
2020-04-20,259.7869,263.6293,258.6286,258.8492,100109300
2020-04-21,254.3817,255.5859,250.052,250.9897,126385700
2020-04-22,255.8708,258.3068,254.5471,256.5602,92951600
2020-04-23,257.838,261.0094,256.2385,256.5419,104709700
2020-04-24,258.0586,260.7888,256.0087,260.1177,85063200
2020-04-27,262.0941,264.9897,261.6345,263.8683,77896600
2020-04-28,267.5176,267.8669,262.3515,262.6548,105270000
2020-04-29,267.9864,271.0659,266.9569,269.5308,118745600
2020-04-30,268.1519,269.6319,265.2838,267.0212,122901700
2020-05-01,262.2687,267.1867,258.7848,259.9522,125180000
2020-05-04,258.0678,260.9726,256.5879,260.6693,80873200
2020-05-05,263.4914,265.8906,260.798,263.0777,79569900
2020-05-06,264.7783,265.1643,260.8623,261.2943,73632600
2020-05-07,264.5117,266.3777,263.9418,264.4473,75250400
2020-05-08,267.582,269.2918,266.4513,268.8229,76452400
2020-05-11,266.8925,270.2569,266.4696,268.8781,79514200
2020-05-12,270.064,270.4776,263.3811,263.519,95870800
2020-05-13,262.9583,263.997,256.4317,258.8585,144721100
2020-05-14,256.4224,262.0849,250.9437,261.9563,121977900
2020-05-15,259.5662,263.2064,258.6194,263.1604,111146300
2020-05-18,269.3837,272.7849,269.062,271.1762,119703800
2020-05-19,270.5788,272.2886,268.3726,268.391,95189300
2020-05-20,271.9301,273.8145,271.7003,272.9504,85861700
2020-05-21,272.8216,273.6306,269.972,271.0659,78293900
2020-05-22,270.781,271.7553,269.54,271.5807,63958200
2020-05-26,277.5466,277.7856,271.5991,274.9267,88951400
2020-05-27,277.7212,279.0541,272.8952,279.0173,104817400
2020-05-28,280.0469,282.06,277.8315,278.5025,90405200
2020-05-29,278.0338,280.3319,275.2853,279.7436,119090800
2020-06-01,279.1,281.4809,278.5853,280.8742,55758300
2020-06-02,281.7934,283.2458,280.4605,283.1998,74267200
2020-06-03,285.1855,287.9249,284.9097,286.9688,92567600
2020-06-04,285.9852,287.7226,284.1192,286.2151,75794400
2020-06-05,291.611,295.3247,291.5467,293.5506,150524700
2020-06-08,294.3594,297.2918,293.817,297.0987,73641200
2020-06-09,294.433,297.1724,293.5689,294.8835,77479200
2020-06-10,295.4626,296.3543,292.521,293.238,95000800
